pair,metric,component,layer,head,value_mean
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,6,3,0.376484
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,6,4,0.380679
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,6,5,0.513603
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,6,6,0.440924
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,6,7,0.323837
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,7,0,0.464091
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,7,1,0.419656
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,7,2,0.463221
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,7,3,0.303361
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,7,4,0.434059
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,7,5,0.30039
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,7,6,0.364681
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,7,7,0.336669
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,8,0,0.477024
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,8,1,0.434341
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,8,2,0.482592
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,8,3,0.315802
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,8,4,0.378275
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,8,5,0.353851
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,8,6,0.405163
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,8,7,0.354504
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,9,0,0.497375
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,9,1,0.503403
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,9,2,0.45901
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,9,3,0.450306
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,9,4,0.43236
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,9,5,0.43146
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,9,6,0.47177
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,9,7,0.546036
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,10,0,0.434369
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,10,1,0.391524
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,10,2,0.444879
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,10,3,0.320655
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,10,4,0.432515
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,10,5,0.475784
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,10,6,0.353176
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,10,7,0.42664
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,11,0,0.350776
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,11,1,0.342295
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,11,2,0.29441
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,11,3,0.315479
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,11,4,0.356969
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,11,5,0.37684
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,11,6,0.359795
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,11,7,0.356677
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,12,0,0.473346
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,12,1,0.344125
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,12,2,0.554437
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,12,3,0.486442
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,12,4,0.348465
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,12,5,0.399219
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,12,6,0.343393
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,12,7,0.33037
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,13,0,0.437982
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,13,1,0.299558
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,13,2,0.376759
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,13,3,0.299535
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,13,4,0.284749
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,13,5,0.276243
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,13,6,0.42789
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,13,7,0.379182
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,14,0,0.293441
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,14,1,0.275507
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,14,2,0.379385
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,14,3,0.582222
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,14,4,0.668656
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,14,5,0.397707
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,14,6,0.381047
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,14,7,0.364991
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,15,0,0.373443
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,15,1,0.397487
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,15,2,0.412183
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,15,3,0.316497
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,15,4,0.500696
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,15,5,0.414179
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,15,6,0.416943
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,15,7,0.495177
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,16,0,0.504599
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,16,1,0.397872
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,16,2,0.398307
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,16,3,0.326348
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,16,4,0.483806
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,16,5,0.395895
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,16,6,0.378714
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,16,7,0.416353
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,17,0,0.425013
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,17,1,0.444519
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,17,2,0.424211
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,17,3,0.476311
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,17,4,0.404268
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,17,5,0.442361
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,17,6,0.319023
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,17,7,0.479932
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,18,0,0.535746
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,18,1,0.319649
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,18,2,0.401153
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,18,3,0.451182
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,18,4,0.434322
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,18,5,0.464506
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,18,6,0.361727
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,18,7,0.421677
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,19,0,0.451426
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,19,1,0.435103
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,19,2,0.310261
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,19,3,0.418927
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,19,4,0.50269
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,19,5,0.458642
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,19,6,0.336316
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,19,7,0.471239
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,20,0,0.332996
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,20,1,0.426837
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,20,2,0.398231
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,20,3,0.358874
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,20,4,0.361097
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,20,5,0.301123
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,20,6,0.508043
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,20,7,0.396488
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,21,0,0.416797
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,21,1,0.519531
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,21,2,0.440905
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,21,3,0.325051
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,21,4,0.381138
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,21,5,0.521144
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,21,6,0.315615
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,21,7,0.346828
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,22,0,0.373788
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,22,1,0.360572
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,22,2,0.399743
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,22,3,0.493113
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,22,4,0.433977
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,22,5,0.409192
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,22,6,0.300649
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,22,7,0.474269
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,23,0,0.345926
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,23,1,0.379379
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,23,2,0.437551
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,23,3,0.328082
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,23,4,0.344078
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,23,5,0.390926
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,23,6,0.3981
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,23,7,0.319027
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,24,0,0.437234
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,24,1,0.336388
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,24,2,0.344352
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,24,3,0.355154
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,24,4,0.280067
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,24,5,0.302718
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,24,6,0.429167
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,24,7,0.36603
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,25,0,0.299273
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,25,1,0.371036
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,25,2,0.445552
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,25,3,0.306064
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,25,4,0.434507
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,25,5,0.394943
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,25,6,0.299935
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,25,7,0.416516
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,26,0,0.348361
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,26,1,0.427261
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,26,2,0.292005
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,26,3,0.366932
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,26,4,0.419841
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,26,5,0.297459
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,26,6,0.389614
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,26,7,0.39601
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,27,0,0.473477
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,27,1,0.407688
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,27,2,0.358325
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,27,3,0.355093
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,27,4,0.380604
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,27,5,0.37638
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,27,6,0.457532
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,27,7,0.476683
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,28,0,0.356715
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,28,1,0.303056
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,28,2,0.460424
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,28,3,0.370992
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,28,4,0.4219
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,28,5,0.349963
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,28,6,0.460199
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,28,7,0.305602
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,29,0,0.341295
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,29,1,0.333202
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,29,2,0.345813
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,29,3,0.418436
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,29,4,0.388065
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,29,5,0.353265
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,29,6,0.353065
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,29,7,0.498679
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,30,0,0.353832
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,30,1,0.247589
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,30,2,0.404424
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,30,3,0.390288
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,30,4,0.394349
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,30,5,0.306035
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,30,6,0.362822
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,30,7,0.406824
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,31,0,0.282021
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,31,1,0.401979
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,31,2,0.429945
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,31,3,0.308018
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,31,4,0.443225
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,31,5,0.30883
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,31,6,0.464789
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,31,7,0.290483
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,32,0,0.288304
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,32,1,0.279633
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,32,2,0.384294
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,32,3,0.374023
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,32,4,0.490704
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,32,5,0.359084
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,32,6,0.39269
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,32,7,0.421414
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,33,0,0.372955
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,33,1,0.409083
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,33,2,0.404635
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,33,3,0.320963
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,33,4,0.296689
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,33,5,0.409695
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,33,6,0.349092
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,33,7,0.297433
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,34,0,0.355077
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,34,1,0.380556
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,34,2,0.400248
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,34,3,0.388938
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,34,4,0.349264
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,34,5,0.296758
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,34,6,0.336707
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,34,7,0.444691
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,35,0,0.371581
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,35,1,0.360647
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,35,2,0.337775
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,35,3,0.386778
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,35,4,0.369831
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,35,5,0.336209
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,35,6,0.347573
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,35,7,0.305311
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,36,0,0.349735
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,36,1,0.513122
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,36,2,0.319524
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,36,3,0.341304
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,36,4,0.270482
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,36,5,0.360251
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,36,6,0.341998
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,36,7,0.352654
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,37,0,0.350145
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,37,1,0.381091
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,37,2,0.377068
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,37,3,0.339505
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,37,4,0.31773
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,37,5,0.373222
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,37,6,0.319602
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,37,7,0.52871
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,38,0,0.563694
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,38,1,0.343326
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,38,2,0.296267
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,38,3,0.313329
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,38,4,0.300635
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,38,5,0.290115
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,38,6,0.465893
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,38,7,0.360779
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,39,0,0.290989
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,39,1,0.282527
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,39,2,0.363545
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,39,3,0.32244
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,39,4,0.293902
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,39,5,0.509946
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,39,6,0.28007
gsm8k_ver1_vs_gpqa_orgn,maxmatch_cosine,v,39,7,0.534674
gsm8k_ver1_vs_gpqa_orgn,mmd_rbf,k,0,0,0.050573
gsm8k_ver1_vs_gpqa_orgn,mmd_rbf,k,0,1,0.058574
gsm8k_ver1_vs_gpqa_orgn,mmd_rbf,k,0,2,0.030638
gsm8k_ver1_vs_gpqa_orgn,mmd_rbf,k,0,3,0.052617
gsm8k_ver1_vs_gpqa_orgn,mmd_rbf,k,0,4,0.055113
gsm8k_ver1_vs_gpqa_orgn,mmd_rbf,k,0,5,0.042934
gsm8k_ver1_vs_gpqa_orgn,mmd_rbf,k,0,6,0.083627
gsm8k_ver1_vs_gpqa_orgn,mmd_rbf,k,0,7,0.119182
gsm8k_ver1_vs_gpqa_orgn,mmd_rbf,k,1,0,0.041556
gsm8k_ver1_vs_gpqa_orgn,mmd_rbf,k,1,1,0.097715
gsm8k_ver1_vs_gpqa_orgn,mmd_rbf,k,1,2,0.054799
gsm8k_ver1_vs_gpqa_orgn,mmd_rbf,k,1,3,0.072219
gsm8k_ver1_vs_gpqa_orgn,mmd_rbf,k,1,4,0.029114
gsm8k_ver1_vs_gpqa_orgn,mmd_rbf,k,1,5,0.046568
gsm8k_ver1_vs_gpqa_orgn,mmd_rbf,k,1,6,0.058962
gsm8k_ver1_vs_gpqa_orgn,mmd_rbf,k,1,7,0.029214
gsm8k_ver1_vs_gpqa_orgn,mmd_rbf,k,2,0,0.067179
gsm8k_ver1_vs_gpqa_orgn,mmd_rbf,k,2,1,0.057891
gsm8k_ver1_vs_gpqa_orgn,mmd_rbf,k,2,2,0.05052
gsm8k_ver1_vs_gpqa_orgn,mmd_rbf,k,2,3,0.028866
gsm8k_ver1_vs_gpqa_orgn,mmd_rbf,k,2,4,0.030739
gsm8k_ver1_vs_gpqa_orgn,mmd_rbf,k,2,5,0.02819
gsm8k_ver1_vs_gpqa_orgn,mmd_rbf,k,2,6,0.076402
gsm8k_ver1_vs_gpqa_orgn,mmd_rbf,k,2,7,0.040237
gsm8k_ver1_vs_gpqa_orgn,mmd_rbf,k,3,0,0.038867
gsm8k_ver1_vs_gpqa_orgn,mmd_rbf,k,3,1,0.027046
gsm8k_ver1_vs_gpqa_orgn,mmd_rbf,k,3,2,0.089491
gsm8k_ver1_vs_gpqa_orgn,mmd_rbf,k,3,3,0.060725
gsm8k_ver1_vs_gpqa_orgn,mmd_rbf,k,3,4,0.052888
gsm8k_ver1_vs_gpqa_orgn,mmd_rbf,k,3,5,0.034101
gsm8k_ver1_vs_gpqa_orgn,mmd_rbf,k,3,6,0.127697
gsm8k_ver1_vs_gpqa_orgn,mmd_rbf,k,3,7,0.033638
gsm8k_ver1_vs_gpqa_orgn,mmd_rbf,k,4,0,0.052854
gsm8k_ver1_vs_gpqa_orgn,mmd_rbf,k,4,1,0.05446
gsm8k_ver1_vs_gpqa_orgn,mmd_rbf,k,4,2,0.034476
gsm8k_ver1_vs_gpqa_orgn,mmd_rbf,k,4,3,0.046759
gsm8k_ver1_vs_gpqa_orgn,mmd_rbf,k,4,4,0.077444
gsm8k_ver1_vs_gpqa_orgn,mmd_rbf,k,4,5,0.043188
gsm8k_ver1_vs_gpqa_orgn,mmd_rbf,k,4,6,0.045788
gsm8k_ver1_vs_gpqa_orgn,mmd_rbf,k,4,7,0.036538
gsm8k_ver1_vs_gpqa_orgn,mmd_rbf,k,5,0,0.026163
gsm8k_ver1_vs_gpqa_orgn,mmd_rbf,k,5,1,0.054334
gsm8k_ver1_vs_gpqa_orgn,mmd_rbf,k,5,2,0.03438
gsm8k_ver1_vs_gpqa_orgn,mmd_rbf,k,5,3,0.029068
gsm8k_ver1_vs_gpqa_orgn,mmd_rbf,k,5,4,0.033529
gsm8k_ver1_vs_gpqa_orgn,mmd_rbf,k,5,5,0.04865
gsm8k_ver1_vs_gpqa_orgn,mmd_rbf,k,5,6,0.066391
gsm8k_ver1_vs_gpqa_orgn,mmd_rbf,k,5,7,0.059854
gsm8k_ver1_vs_gpqa_orgn,mmd_rbf,k,6,0,0.07268
gsm8k_ver1_vs_gpqa_orgn,mmd_rbf,k,6,1,0.201763
gsm8k_ver1_vs_gpqa_orgn,mmd_rbf,k,6,2,0.063107
gsm8k_ver1_vs_gpqa_orgn,mmd_rbf,k,6,3,0.052485
gsm8k_ver1_vs_gpqa_orgn,mmd_rbf,k,6,4,0.057807
gsm8k_ver1_vs_gpqa_orgn,mmd_rbf,k,6,5,0.058169
gsm8k_ver1_vs_gpqa_orgn,mmd_rbf,k,6,6,0.056592
gsm8k_ver1_vs_gpqa_orgn,mmd_rbf,k,6,7,0.061625
gsm8k_ver1_vs_gpqa_orgn,mmd_rbf,k,7,0,0.02503
gsm8k_ver1_vs_gpqa_orgn,mmd_rbf,k,7,1,0.055041
