pair,metric,component,layer,head,value_std
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,6,5,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,6,6,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,6,7,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,6,8,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,6,9,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,6,10,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,6,11,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,6,12,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,6,13,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,6,14,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,6,15,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,6,16,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,6,17,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,6,18,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,6,19,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,6,20,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,6,21,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,6,22,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,6,23,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,6,24,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,6,25,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,6,26,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,6,27,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,6,28,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,6,29,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,6,30,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,6,31,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,6,32,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,6,33,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,6,34,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,6,35,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,6,36,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,6,37,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,6,38,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,6,39,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,7,0,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,7,1,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,7,2,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,7,3,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,7,4,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,7,5,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,7,6,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,7,7,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,7,8,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,7,9,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,7,10,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,7,11,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,7,12,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,7,13,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,7,14,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,7,15,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,7,16,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,7,17,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,7,18,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,7,19,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,7,20,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,7,21,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,7,22,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,7,23,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,7,24,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,7,25,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,7,26,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,7,27,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,7,28,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,7,29,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,7,30,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,7,31,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,7,32,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,7,33,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,7,34,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,7,35,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,7,36,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,7,37,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,7,38,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,7,39,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,8,0,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,8,1,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,8,2,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,8,3,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,8,4,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,8,5,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,8,6,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,8,7,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,8,8,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,8,9,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,8,10,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,8,11,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,8,12,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,8,13,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,8,14,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,8,15,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,8,16,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,8,17,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,8,18,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,8,19,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,8,20,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,8,21,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,8,22,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,8,23,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,8,24,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,8,25,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,8,26,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,8,27,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,8,28,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,8,29,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,8,30,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,8,31,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,8,32,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,8,33,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,8,34,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,8,35,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,8,36,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,8,37,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,8,38,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,8,39,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,9,0,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,9,1,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,9,2,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,9,3,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,9,4,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,9,5,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,9,6,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,9,7,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,9,8,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,9,9,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,9,10,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,9,11,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,9,12,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,9,13,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,9,14,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,9,15,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,9,16,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,9,17,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,9,18,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,9,19,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,9,20,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,9,21,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,9,22,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,9,23,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,9,24,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,9,25,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,9,26,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,9,27,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,9,28,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,9,29,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,9,30,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,9,31,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,9,32,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,9,33,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,9,34,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,9,35,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,9,36,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,9,37,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,9,38,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,9,39,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,10,0,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,10,1,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,10,2,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,10,3,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,10,4,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,10,5,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,10,6,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,10,7,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,10,8,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,10,9,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,10,10,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,10,11,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,10,12,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,10,13,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,10,14,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,10,15,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,10,16,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,10,17,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,10,18,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,10,19,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,10,20,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,10,21,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,10,22,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,10,23,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,10,24,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,10,25,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,10,26,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,10,27,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,10,28,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,10,29,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,10,30,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,10,31,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,10,32,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,10,33,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,10,34,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,10,35,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,10,36,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,10,37,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,10,38,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,10,39,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,11,0,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,11,1,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,11,2,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,11,3,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,11,4,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,11,5,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,11,6,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,11,7,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,11,8,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,11,9,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,11,10,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,11,11,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,11,12,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,11,13,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,11,14,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,11,15,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,11,16,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,11,17,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,11,18,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,11,19,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,11,20,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,11,21,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,11,22,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,11,23,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,11,24,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,11,25,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,11,26,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,11,27,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,11,28,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,11,29,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,11,30,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,11,31,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,11,32,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,11,33,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,11,34,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,11,35,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,11,36,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,11,37,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,11,38,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,11,39,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,12,0,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,12,1,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,12,2,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,12,3,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,12,4,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,12,5,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,12,6,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,12,7,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,12,8,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,12,9,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,12,10,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,12,11,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,12,12,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,12,13,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,12,14,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,12,15,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,12,16,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,12,17,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,12,18,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,12,19,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,12,20,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,12,21,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,12,22,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,12,23,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,12,24,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,12,25,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,12,26,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,12,27,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,12,28,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,12,29,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,12,30,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,12,31,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,12,32,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,12,33,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,12,34,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,12,35,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,12,36,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,12,37,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,12,38,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,12,39,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,13,0,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,13,1,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,13,2,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,13,3,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,13,4,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,13,5,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,13,6,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,13,7,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,13,8,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,13,9,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,13,10,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,13,11,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,13,12,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,13,13,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,13,14,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,13,15,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,13,16,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,13,17,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,13,18,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,13,19,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,13,20,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,13,21,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,13,22,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,13,23,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,13,24,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,13,25,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,13,26,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,13,27,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,13,28,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,13,29,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,13,30,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,13,31,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,13,32,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,13,33,
gsm8k_ver1_vs_gpqa_ver1,head_output_maxmatch_cosine,head_output,13,34,
