pair,component,layer,head,n_rows,n_layers,n_heads,mean_pairwise_cosine_mean,mean_pairwise_cosine_std,mean_pairwise_cosine_median,maxmatch_cosine_mean,maxmatch_cosine_std,maxmatch_cosine_median,mmd_rbf_mean,mmd_rbf_std,mmd_rbf_median,head_type
gsm8k_orgn_vs_gpqa_orgn,k,0,3,1,1,1,0.97768,,0.97768,0.992337,,0.992337,0.038038,,0.038038,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,0,4,1,1,1,0.831347,,0.831347,0.928724,,0.928724,0.029884,,0.029884,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,0,5,1,1,1,0.97891,,0.97891,0.990798,,0.990798,0.037129,,0.037129,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,0,6,1,1,1,0.976876,,0.976876,0.990514,,0.990514,0.028395,,0.028395,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,0,7,1,1,1,0.986046,,0.986046,0.994439,,0.994439,0.036298,,0.036298,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,1,0,1,1,1,0.778501,,0.778501,0.887559,,0.887559,0.03458,,0.03458,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,1,1,1,1,1,0.708717,,0.708717,0.885168,,0.885168,0.046155,,0.046155,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,1,2,1,1,1,0.696048,,0.696048,0.876044,,0.876044,0.040271,,0.040271,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,1,3,1,1,1,0.812015,,0.812015,0.935203,,0.935203,0.063077,,0.063077,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,1,4,1,1,1,0.541576,,0.541576,0.893799,,0.893799,0.021159,,0.021159,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,1,5,1,1,1,0.814473,,0.814473,0.913523,,0.913523,0.041784,,0.041784,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,1,6,1,1,1,0.64834,,0.64834,0.851225,,0.851225,0.047829,,0.047829,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,1,7,1,1,1,0.566395,,0.566395,0.773626,,0.773626,0.023085,,0.023085,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,2,0,1,1,1,0.787977,,0.787977,0.918035,,0.918035,0.05086,,0.05086,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,2,1,1,1,1,0.71461,,0.71461,0.884302,,0.884302,0.053269,,0.053269,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,2,2,1,1,1,0.663375,,0.663375,0.83908,,0.83908,0.035806,,0.035806,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,2,3,1,1,1,0.818091,,0.818091,0.917444,,0.917444,0.021822,,0.021822,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,2,4,1,1,1,0.849204,,0.849204,0.927655,,0.927655,0.023171,,0.023171,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,2,5,1,1,1,0.753498,,0.753498,0.886937,,0.886937,0.028685,,0.028685,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,2,6,1,1,1,0.589053,,0.589053,0.794972,,0.794972,0.047667,,0.047667,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,2,7,1,1,1,0.492649,,0.492649,0.730813,,0.730813,0.041043,,0.041043,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,3,0,1,1,1,0.400882,,0.400882,0.696929,,0.696929,0.039289,,0.039289,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,3,1,1,1,1,0.442644,,0.442644,0.766467,,0.766467,0.023452,,0.023452,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,3,2,1,1,1,0.524936,,0.524936,0.76244,,0.76244,0.073781,,0.073781,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,3,3,1,1,1,0.491066,,0.491066,0.755696,,0.755696,0.055685,,0.055685,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,3,4,1,1,1,0.581663,,0.581663,0.798232,,0.798232,0.040187,,0.040187,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,3,5,1,1,1,0.304912,,0.304912,0.743818,,0.743818,0.032888,,0.032888,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,3,6,1,1,1,0.481638,,0.481638,0.739692,,0.739692,0.049622,,0.049622,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,3,7,1,1,1,0.422798,,0.422798,0.68952,,0.68952,0.034554,,0.034554,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,4,0,1,1,1,0.622041,,0.622041,0.808069,,0.808069,0.058497,,0.058497,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,4,1,1,1,1,0.504895,,0.504895,0.775045,,0.775045,0.055292,,0.055292,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,4,2,1,1,1,0.431013,,0.431013,0.694991,,0.694991,0.029248,,0.029248,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,4,3,1,1,1,0.574458,,0.574458,0.789647,,0.789647,0.043475,,0.043475,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,4,4,1,1,1,0.680342,,0.680342,0.850368,,0.850368,0.072512,,0.072512,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,4,5,1,1,1,0.616743,,0.616743,0.800318,,0.800318,0.041639,,0.041639,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,4,6,1,1,1,0.515708,,0.515708,0.766756,,0.766756,0.042107,,0.042107,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,4,7,1,1,1,0.53007,,0.53007,0.777706,,0.777706,0.028295,,0.028295,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,5,0,1,1,1,0.5817,,0.5817,0.80109,,0.80109,0.023287,,0.023287,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,5,1,1,1,1,0.498223,,0.498223,0.746379,,0.746379,0.044406,,0.044406,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,5,2,1,1,1,0.451755,,0.451755,0.734512,,0.734512,0.024702,,0.024702,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,5,3,1,1,1,0.597471,,0.597471,0.786832,,0.786832,0.025263,,0.025263,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,5,4,1,1,1,0.36173,,0.36173,0.659672,,0.659672,0.024881,,0.024881,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,5,5,1,1,1,0.515338,,0.515338,0.875596,,0.875596,0.041052,,0.041052,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,5,6,1,1,1,0.699106,,0.699106,0.859532,,0.859532,0.054791,,0.054791,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,5,7,1,1,1,0.686516,,0.686516,0.848982,,0.848982,0.053492,,0.053492,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,6,0,1,1,1,0.503893,,0.503893,0.764221,,0.764221,0.073796,,0.073796,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,6,1,1,1,1,0.70831,,0.70831,0.927027,,0.927027,0.192627,,0.192627,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,6,2,1,1,1,0.534289,,0.534289,0.774552,,0.774552,0.061142,,0.061142,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,6,3,1,1,1,0.385241,,0.385241,0.695795,,0.695795,0.050699,,0.050699,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,6,4,1,1,1,0.503064,,0.503064,0.757663,,0.757663,0.050186,,0.050186,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,6,5,1,1,1,0.534679,,0.534679,0.757538,,0.757538,0.055721,,0.055721,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,6,6,1,1,1,0.364324,,0.364324,0.657293,,0.657293,0.059048,,0.059048,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,6,7,1,1,1,0.562799,,0.562799,0.793572,,0.793572,0.060089,,0.060089,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,7,0,1,1,1,0.584566,,0.584566,0.773187,,0.773187,0.028125,,0.028125,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,7,1,1,1,1,0.731101,,0.731101,0.860784,,0.860784,0.054895,,0.054895,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,7,2,1,1,1,0.803254,,0.803254,0.893885,,0.893885,0.022496,,0.022496,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,7,3,1,1,1,0.678004,,0.678004,0.835252,,0.835252,0.044077,,0.044077,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,7,4,1,1,1,0.734764,,0.734764,0.868922,,0.868922,0.033125,,0.033125,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,7,5,1,1,1,0.756599,,0.756599,0.87119,,0.87119,0.04296,,0.04296,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,7,6,1,1,1,0.785078,,0.785078,0.894044,,0.894044,0.068855,,0.068855,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,7,7,1,1,1,0.785483,,0.785483,0.886169,,0.886169,0.088009,,0.088009,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,8,0,1,1,1,0.902768,,0.902768,0.96164,,0.96164,0.024491,,0.024491,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,8,1,1,1,1,0.933493,,0.933493,0.968854,,0.968854,0.048174,,0.048174,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,8,2,1,1,1,0.872452,,0.872452,0.929797,,0.929797,0.018482,,0.018482,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,8,3,1,1,1,0.761962,,0.761962,0.87676,,0.87676,0.068779,,0.068779,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,8,4,1,1,1,0.878657,,0.878657,0.935902,,0.935902,0.07171,,0.07171,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,8,5,1,1,1,0.786547,,0.786547,0.882253,,0.882253,0.04247,,0.04247,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,8,6,1,1,1,0.874524,,0.874524,0.93454,,0.93454,0.03205,,0.03205,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,8,7,1,1,1,0.800051,,0.800051,0.895079,,0.895079,0.074733,,0.074733,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,9,0,1,1,1,0.514584,,0.514584,0.755799,,0.755799,0.024852,,0.024852,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,9,1,1,1,1,0.630497,,0.630497,0.802872,,0.802872,0.04378,,0.04378,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,9,2,1,1,1,0.57635,,0.57635,0.7859,,0.7859,0.047849,,0.047849,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,9,3,1,1,1,0.607708,,0.607708,0.776677,,0.776677,0.038297,,0.038297,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,9,4,1,1,1,0.587984,,0.587984,0.780616,,0.780616,0.044855,,0.044855,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,9,5,1,1,1,0.70888,,0.70888,0.875674,,0.875674,0.043275,,0.043275,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,9,6,1,1,1,0.555431,,0.555431,0.772708,,0.772708,0.037503,,0.037503,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,9,7,1,1,1,0.237025,,0.237025,0.569152,,0.569152,0.022317,,0.022317,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,10,0,1,1,1,0.857969,,0.857969,0.918747,,0.918747,0.028528,,0.028528,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,10,1,1,1,1,0.615145,,0.615145,0.823226,,0.823226,0.041353,,0.041353,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,10,2,1,1,1,0.878497,,0.878497,0.937028,,0.937028,0.02693,,0.02693,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,10,3,1,1,1,0.824487,,0.824487,0.911896,,0.911896,0.046814,,0.046814,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,10,4,1,1,1,0.814719,,0.814719,0.895209,,0.895209,0.038033,,0.038033,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,10,5,1,1,1,0.931396,,0.931396,0.964919,,0.964919,0.030458,,0.030458,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,10,6,1,1,1,0.876197,,0.876197,0.935187,,0.935187,0.053818,,0.053818,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,10,7,1,1,1,0.92397,,0.92397,0.961844,,0.961844,0.046327,,0.046327,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,11,0,1,1,1,0.683589,,0.683589,0.832265,,0.832265,0.057629,,0.057629,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,11,1,1,1,1,0.706147,,0.706147,0.841223,,0.841223,0.048732,,0.048732,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,11,2,1,1,1,0.662307,,0.662307,0.816834,,0.816834,0.060672,,0.060672,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,11,3,1,1,1,0.656545,,0.656545,0.810829,,0.810829,0.048332,,0.048332,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,11,4,1,1,1,0.694658,,0.694658,0.845643,,0.845643,0.062118,,0.062118,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,11,5,1,1,1,0.593853,,0.593853,0.78261,,0.78261,0.038332,,0.038332,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,11,6,1,1,1,0.63636,,0.63636,0.797646,,0.797646,0.043557,,0.043557,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,11,7,1,1,1,0.431565,,0.431565,0.691961,,0.691961,0.042065,,0.042065,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,12,0,1,1,1,0.408462,,0.408462,0.705204,,0.705204,0.058163,,0.058163,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,12,1,1,1,1,0.363293,,0.363293,0.655119,,0.655119,0.059492,,0.059492,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,12,2,1,1,1,0.157144,,0.157144,0.469872,,0.469872,0.042843,,0.042843,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,12,3,1,1,1,0.61176,,0.61176,0.78628,,0.78628,0.049713,,0.049713,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,12,4,1,1,1,0.422815,,0.422815,0.65821,,0.65821,0.051863,,0.051863,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,12,5,1,1,1,0.322755,,0.322755,0.644017,,0.644017,0.044154,,0.044154,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,12,6,1,1,1,0.350147,,0.350147,0.653508,,0.653508,0.060273,,0.060273,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,12,7,1,1,1,0.578697,,0.578697,0.787261,,0.787261,0.056325,,0.056325,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,13,0,1,1,1,0.270849,,0.270849,0.578341,,0.578341,0.036011,,0.036011,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,13,1,1,1,1,0.440938,,0.440938,0.687029,,0.687029,0.061534,,0.061534,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,13,2,1,1,1,0.480683,,0.480683,0.68784,,0.68784,0.078544,,0.078544,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,13,3,1,1,1,0.531299,,0.531299,0.770894,,0.770894,0.063352,,0.063352,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,13,4,1,1,1,0.607418,,0.607418,0.816474,,0.816474,0.05536,,0.05536,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,13,5,1,1,1,0.440991,,0.440991,0.69466,,0.69466,0.058184,,0.058184,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,13,6,1,1,1,0.402878,,0.402878,0.655914,,0.655914,0.059514,,0.059514,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,13,7,1,1,1,0.497802,,0.497802,0.733649,,0.733649,0.035254,,0.035254,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,14,0,1,1,1,0.465568,,0.465568,0.725282,,0.725282,0.068435,,0.068435,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,14,1,1,1,1,0.611054,,0.611054,0.798436,,0.798436,0.061179,,0.061179,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,14,2,1,1,1,0.399209,,0.399209,0.693484,,0.693484,0.03745,,0.03745,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,14,3,1,1,1,0.780593,,0.780593,0.915332,,0.915332,0.080067,,0.080067,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,14,4,1,1,1,0.359054,,0.359054,0.645434,,0.645434,0.045176,,0.045176,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,14,5,1,1,1,0.429336,,0.429336,0.727313,,0.727313,0.062165,,0.062165,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,14,6,1,1,1,0.53084,,0.53084,0.731033,,0.731033,0.085777,,0.085777,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,14,7,1,1,1,0.435585,,0.435585,0.675104,,0.675104,0.053692,,0.053692,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,15,0,1,1,1,0.615859,,0.615859,0.800472,,0.800472,0.059427,,0.059427,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,15,1,1,1,1,0.488974,,0.488974,0.719093,,0.719093,0.069921,,0.069921,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,15,2,1,1,1,0.519924,,0.519924,0.746305,,0.746305,0.053977,,0.053977,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,15,3,1,1,1,0.549326,,0.549326,0.76135,,0.76135,0.06627,,0.06627,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,15,4,1,1,1,0.344952,,0.344952,0.623069,,0.623069,0.045698,,0.045698,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,15,5,1,1,1,0.611102,,0.611102,0.805152,,0.805152,0.071598,,0.071598,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,15,6,1,1,1,0.528787,,0.528787,0.748764,,0.748764,0.048803,,0.048803,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,15,7,1,1,1,0.591176,,0.591176,0.762067,,0.762067,0.041887,,0.041887,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,16,0,1,1,1,0.621823,,0.621823,0.873364,,0.873364,0.022446,,0.022446,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,16,1,1,1,1,0.784811,,0.784811,0.902461,,0.902461,0.058065,,0.058065,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,16,2,1,1,1,0.590798,,0.590798,0.77414,,0.77414,0.064308,,0.064308,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,16,3,1,1,1,0.685608,,0.685608,0.84312,,0.84312,0.053638,,0.053638,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,16,4,1,1,1,0.654877,,0.654877,0.792577,,0.792577,0.052055,,0.052055,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,16,5,1,1,1,0.683092,,0.683092,0.828737,,0.828737,0.056125,,0.056125,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,16,6,1,1,1,0.599367,,0.599367,0.776777,,0.776777,0.059028,,0.059028,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,16,7,1,1,1,0.523541,,0.523541,0.752169,,0.752169,0.048045,,0.048045,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,17,0,1,1,1,0.567026,,0.567026,0.775104,,0.775104,0.064588,,0.064588,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,17,1,1,1,1,0.260439,,0.260439,0.630698,,0.630698,0.051562,,0.051562,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,17,2,1,1,1,0.40655,,0.40655,0.685457,,0.685457,0.068169,,0.068169,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,17,3,1,1,1,0.666919,,0.666919,0.879612,,0.879612,0.082468,,0.082468,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,17,4,1,1,1,0.370471,,0.370471,0.669028,,0.669028,0.047322,,0.047322,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,17,5,1,1,1,0.460028,,0.460028,0.704127,,0.704127,0.053681,,0.053681,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,17,6,1,1,1,0.493811,,0.493811,0.76831,,0.76831,0.091024,,0.091024,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,17,7,1,1,1,0.408174,,0.408174,0.674594,,0.674594,0.042526,,0.042526,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,18,0,1,1,1,0.369337,,0.369337,0.687896,,0.687896,0.057772,,0.057772,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,18,1,1,1,1,0.607196,,0.607196,0.801563,,0.801563,0.059152,,0.059152,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,18,2,1,1,1,0.36687,,0.36687,0.675748,,0.675748,0.052368,,0.052368,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,18,3,1,1,1,0.410715,,0.410715,0.678359,,0.678359,0.068253,,0.068253,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,18,4,1,1,1,0.295522,,0.295522,0.649272,,0.649272,0.033815,,0.033815,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,18,5,1,1,1,0.384655,,0.384655,0.667429,,0.667429,0.039849,,0.039849,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,18,6,1,1,1,0.373378,,0.373378,0.691749,,0.691749,0.056602,,0.056602,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,18,7,1,1,1,0.531106,,0.531106,0.773732,,0.773732,0.05153,,0.05153,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,19,0,1,1,1,0.414653,,0.414653,0.712093,,0.712093,0.072966,,0.072966,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,19,1,1,1,1,0.380601,,0.380601,0.666885,,0.666885,0.054709,,0.054709,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,19,2,1,1,1,0.466047,,0.466047,0.731984,,0.731984,0.057853,,0.057853,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,19,3,1,1,1,0.452976,,0.452976,0.727268,,0.727268,0.073019,,0.073019,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,19,4,1,1,1,0.412345,,0.412345,0.705655,,0.705655,0.062566,,0.062566,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,19,5,1,1,1,0.477288,,0.477288,0.744999,,0.744999,0.050487,,0.050487,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,19,6,1,1,1,0.432497,,0.432497,0.721834,,0.721834,0.065852,,0.065852,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,19,7,1,1,1,0.459557,,0.459557,0.705681,,0.705681,0.053096,,0.053096,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,20,0,1,1,1,0.689751,,0.689751,0.851095,,0.851095,0.057204,,0.057204,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,20,1,1,1,1,0.381034,,0.381034,0.677639,,0.677639,0.029329,,0.029329,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,20,2,1,1,1,0.617771,,0.617771,0.812526,,0.812526,0.052503,,0.052503,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,20,3,1,1,1,0.689306,,0.689306,0.832487,,0.832487,0.040453,,0.040453,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,20,4,1,1,1,0.488925,,0.488925,0.771125,,0.771125,0.071957,,0.071957,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,20,5,1,1,1,0.459417,,0.459417,0.747352,,0.747352,0.067389,,0.067389,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,20,6,1,1,1,0.551303,,0.551303,0.78352,,0.78352,0.038241,,0.038241,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,20,7,1,1,1,0.380099,,0.380099,0.708155,,0.708155,0.059861,,0.059861,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,21,0,1,1,1,0.477385,,0.477385,0.767668,,0.767668,0.071443,,0.071443,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,21,1,1,1,1,0.355598,,0.355598,0.691173,,0.691173,0.039677,,0.039677,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,21,2,1,1,1,0.459675,,0.459675,0.753723,,0.753723,0.061613,,0.061613,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,21,3,1,1,1,0.477596,,0.477596,0.780482,,0.780482,0.071245,,0.071245,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,21,4,1,1,1,0.431432,,0.431432,0.723922,,0.723922,0.063101,,0.063101,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,21,5,1,1,1,0.689967,,0.689967,0.834836,,0.834836,0.069376,,0.069376,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,21,6,1,1,1,0.655677,,0.655677,0.847496,,0.847496,0.07449,,0.07449,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,21,7,1,1,1,0.532867,,0.532867,0.801097,,0.801097,0.07531,,0.07531,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,22,0,1,1,1,0.633425,,0.633425,0.816694,,0.816694,0.04515,,0.04515,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,22,1,1,1,1,0.49705,,0.49705,0.750693,,0.750693,0.04333,,0.04333,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,22,2,1,1,1,0.505122,,0.505122,0.76743,,0.76743,0.052066,,0.052066,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,22,3,1,1,1,0.499608,,0.499608,0.71671,,0.71671,0.052152,,0.052152,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,22,4,1,1,1,0.473338,,0.473338,0.708171,,0.708171,0.040254,,0.040254,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,22,5,1,1,1,0.542815,,0.542815,0.768125,,0.768125,0.044472,,0.044472,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,22,6,1,1,1,0.430891,,0.430891,0.734565,,0.734565,0.060501,,0.060501,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,22,7,1,1,1,0.584628,,0.584628,0.79892,,0.79892,0.05156,,0.05156,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,23,0,1,1,1,0.499045,,0.499045,0.766156,,0.766156,0.082413,,0.082413,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,23,1,1,1,1,0.591659,,0.591659,0.796714,,0.796714,0.062261,,0.062261,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,23,2,1,1,1,0.366643,,0.366643,0.714471,,0.714471,0.063291,,0.063291,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,23,3,1,1,1,0.572361,,0.572361,0.776643,,0.776643,0.053695,,0.053695,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,23,4,1,1,1,0.676554,,0.676554,0.836679,,0.836679,0.059296,,0.059296,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,23,5,1,1,1,0.521253,,0.521253,0.755343,,0.755343,0.054132,,0.054132,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,23,6,1,1,1,0.504665,,0.504665,0.779198,,0.779198,0.063105,,0.063105,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,23,7,1,1,1,0.593023,,0.593023,0.793693,,0.793693,0.047799,,0.047799,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,24,0,1,1,1,0.380273,,0.380273,0.720951,,0.720951,0.06241,,0.06241,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,24,1,1,1,1,0.674275,,0.674275,0.835952,,0.835952,0.07188,,0.07188,kv_head
gsm8k_orgn_vs_gpqa_orgn,k,24,2,1,1,1,0.399232,,0.399232,0.715533,,0.715533,0.060664,,0.060664,kv_head
